"","DOI","Title","Pages","Entry Questionnaire","AEJ Edition","Year","Expected Difficulty","Replicator","Completed","Replicated","Main Issue","Type of Missing Data","2nd Replicator","Completed_1","Replicated_1","Data Type","Data Access Type","Data Comments","Data URL","Data Contact","worksheet"
"17","10.1257/app.5.2.86","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",NA,NA,"2013 vol. 5",2013,1,"Sho",NA,"Partial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"18","10.1257/app.5.2.200","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil",NA,NA,"2013 vol. 5",2013,2,"Sun",NA,"Partial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"19","10.1257/app.5.4.206","The Impact of Intergovernmental Transfers on Education Outcomes and Povery Reduction",NA,NA,"2013 vol. 5",2013,2,"Sho",NA,"Partial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"20","10.1257/app.5.4.144","Immigrants' Labor Supply and Exchange Rate Volatility",NA,NA,"2013 vol. 5",2013,2,"Sun",NA,"Partial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"21","10.1257/app.5.4.92","Deterrence and Geographical Externalities in Auto Theft",NA,NA,"2013 vol. 5",2013,2,"Sho",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"22","10.1257/app.5.1.136","Back on the Rails: Competition and Productivity in State-Owned Industry",NA,NA,"2013 vol. 5",2013,2,"Sho",NA,"Partial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"23","10.1257/app.5.1.104","Barriers to Household Risk Management: Evidence from India",NA,NA,"2013 vol. 5",2013,2,"Sun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"24","10.1257/app.5.1.163","Savings Constraints and Microenterprise Development: Evidence from a Field Experiment in Kenya",NA,NA,"2013 vol. 5",2013,4,"Sun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"25","10.1257/app.5.1.208","Do Oil Windfalls Improve Living Standards? Evidence from Brazil",NA,NA,"2013 vol. 5",2013,4,"Flavio",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"26","10.1257/app.5.1.239","Slum Clearance and Urban Renewal in the United States",NA,NA,"2013 vol. 5",2013,2,"Hautahi",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"27","10.1257/app.5.4.256","Information Asymmetries in Consumer Credit Markets: Evidence from Payday Lending",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data",NA,NA,NA,NA,"private, other","informal access, commitment","""Researchers interested in accessing this data should contact the authors for more information.""","N","Y","First2014"
"28","10.1257/app.5.1.1","Teaching the Tax Code: Earnings Responses to an Experiment with EITC Recipients",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"private, commercial entity","informal access, no commitment","""Researchers interested in replicating our paper using our data should ask permission from H&R Block to obtain the data. Brian Donohue, Director of Government Relations, brian.donohue@hrblock.com, H&R Block World Headquarters, One H&R Block Way, Kansas City, MO 64105, 1-800-472-5625""","N","Y","First2014"
"29","10.1257/app.5.2.1","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data",NA,NA,NA,NA,"private, commercial entity","informal access, no commitment","""Interested individuals should submit a written research request. The contact person is E. Jane Costello at: Center for Developmental Epidemiology, Department of Psychiatry and Behavioral Sciences, Duke University Medical Center, Box 3454, Durham, NC 27710, (email: jcostell@psych.duhs.duke.edu).""","N","Y","First2014"
"30","10.1257/app.5.3.211","Experimental Evidence on the Effects of Home Computers on Academic Achievement among Schoolchildren",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"administrative, local","informal access, no commitment","""For additional details, please contact one of us. All data was collected under IRB approval of the University of California, Santa Cruz.""","N","Y","First2014"
"31","10.1257/app.5.1.32","The Trouble with Boys: Social Influences and the Gender Gap in Disruptive Behavior",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"administrative, national","informal access, no commitment","Restricted-use Early Childhood Longitudinal Study from National Center for Education Statistics: More information on data can be found at http://nces.ed.gov/ecls/.","Y","N","First2014"
"32","10.1257/app.5.4.1","Explaining Charter School Effectiveness",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"administrative, regional","informal access, no commitment","Confidential records on students from the Massachusetts State Department of Education. A complete set of data files and programs is stored on DVD at MA DESE. It can be obtained by contacting: Carrie Conaway Associate Commissioner for Planning, Research, and Delivery Systems Massachusetts Department of Elementary and Secondary Education 75 Pleasant St., Malden, MA 02148 781-­‐338-­‐3108 cconaway@doe.mass.edu","N","Y","First2014"
"33","10.1257/app.5.4.28","Getting beneath the Veil of Effective Schools: Evidence from New York City",NA,NA,"2013 vol. 5",2013,NA,NA,NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"administrative, local","informal access, no commitment","contact the Research and Policy Support Group at the New York City Department of Education. More information is available here: http://schools.nyc.gov/Accountability/data/DataRequests","Y","N","First2014"
"34","10.1257/app.5.3.136","A Female Style in Corporate Leadership? Evidence from Quotas",NA,NA,"2013 vol. 5",2013,4,"Sho",NA,"No","Confidential Data",NA,NA,NA,NA,"private, commercial entity","informal access, no commitment","Researchers can obtain them from the following sources: 1) Bureau Van Dyjk’s Orbis database, http://www.bvdinfo.com, 2) Norwegian Register of Business Enterprises, http://www.brreg.no/english/, 3) Thomson ONE Banker, http://banker.thomsonib.com/","Y","N","First2014"
"35","10.1257/app.5.1.193","Cognitive Abilities and Household Financial Decision Making",NA,NA,"2013 vol. 5",2013,5,"Sho",NA,"No","Confidential Data",NA,NA,NA,NA,"private, other","informal access, commitment","The data used in this paper are strictly confidential. Researchers wishing to replicate the results should contact the authors at bmazumder@frbchi.org or ushakri@yahoo.com. We will make the data available on a stand‐alone computer in an office in the research department of the Federal Reserve Bank of Chicago located at 230 South La Salle street, Chicago, Illinois.","N","Y","First2014"
"36","10.1257/app.5.4.61","Risk Protection, Service Use, and Health Outcomes under Colombia's Health Insurance Program for the Poor",NA,NA,"2013 vol. 5",2013,1,"Hautahi",NA,"Partial","Missing Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,"First2014"
"37","10.1257/app.5.4.111","Employment, Wages, and Voter Turnout",NA,NA,"2013 vol. 5",2013,4,"Sun",NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"private, commercial entity","informal access, no commitment","we obtained the U.S. Congressional turnout data for 1992, 1996, and 2000 from a private company, Election Data Services, Inc. Under our contractual agreement, we cannot make these data publicly available.","N","N","First2014"
"38","10.1257/app.5.2.58","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",NA,NA,"2013 vol. 5",2013,2,"Sun",NA,"No","Confidential Data","Confidential Data",NA,NA,NA,"administrative, national","formal access","There are five datasets required to run the two do files outlined above. Four of the datasets are publicly available DHS data sets for Kenya (2008), Ghana (2008), Zambia (2007) and Uganda (2006) and are not included here. These data can be obtained from www.measuredhs.com.","Y","N","First2014"
